flat_type,block,ethnicity,floor_data,price_range,project
5-room,Blk 102,Chinese,#06:1,"$481,000 - $894,300",Important notes
5-room,Blk 102,Indian/ Other Races,#06:1,"$481,000 - $894,300",Important notes
5-room,Blk 102,Malay,#06:1,"$481,000 - $894,300",Important notes
