project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,3-room,Chinese,Blk 476,#05:1,1,"$163,000 - $343,100"
Important notes,3-room,Indian/ Other Races,Blk 476,#05:1,1,"$163,000 - $343,100"
Important notes,3-room,Malay,Blk 476,#05:1,1,"$163,000 - $343,100"
