flat_type,block,ethnicity,floor_data,price_range,project
3-room,Blk 476,Chinese,#05:1,"$163,000 - $343,100",Important notes
3-room,Blk 476,Indian/ Other Races,#05:1,"$163,000 - $343,100",Important notes
3-room,Blk 476,Malay,#05:1,"$163,000 - $343,100",Important notes
