flat_type,block,ethnicity,floor_data,price_range,project
2-room Flexi,Blk 339A,Chinese,#10:1,"$73,300 - $219,200",Important notes
2-room Flexi,Blk 339A,Indian/ Other Races,#10:1,"$73,300 - $219,200",Important notes
2-room Flexi,Blk 339A,Malay,#10:1,"$73,300 - $219,200",Important notes
