project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,3-room,Chinese,Blk 284,#06:1,1,"$278,000 - $449,800"
Important notes,3-room,Indian/ Other Races,Blk 284,#06:1,1,"$278,000 - $449,800"
