flat_type,block,ethnicity,floor_data,price_range,project
4-room,Blk 14,Chinese,#16:1,"$279,000 - $899,300",Important notes
4-room,Blk 14,Indian/ Other Races,#16:1,"$279,000 - $899,300",Important notes
4-room,Blk 14,Malay,#16:1,"$279,000 - $899,300",Important notes
