flat_type,block,ethnicity,floor_data,price_range,project
4-room,Blk 407,Chinese,#03:1,"$289,000 - $483,700",Important notes
4-room,Blk 407,Indian/ Other Races,#03:1,"$289,000 - $483,700",Important notes
4-room,Blk 407,Malay,#03:1,"$289,000 - $483,700",Important notes
