project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,3-room,Chinese,Blk 149B,#08:1; #14:1; #15:1; #17:1; #25:1,5,"$625,900 - $656,500"
Important notes,3-room,Indian/ Other Races,Blk 149B,#08:1; #14:1; #15:1; #17:1; #25:1,5,"$625,900 - $656,500"
Important notes,3-room,Malay,Blk 149B,#08:1; #14:1; #15:1; #17:1; #25:1,5,"$625,900 - $656,500"
Important notes,4-room,Chinese,"Blk 149A, Blk 149B",#12:1; #13:1; #14:1; #17:1,4,"$883,700 - $895,900"
Important notes,4-room,Indian/ Other Races,"Blk 149A, Blk 149B",#12:1; #13:1; #14:1; #17:1,4,"$883,700 - $895,900"
Important notes,4-room,Malay,"Blk 149A, Blk 149B",#12:1; #13:1; #14:1; #17:1,4,"$883,700 - $895,900"
