flat_type,block,ethnicity,floor_data,price_range,project
2-room Flexi,Blk 469B,Chinese,#07:1,"$68,200 - $201,000",Important notes
2-room Flexi,Blk 469B,Indian/ Other Races,#07:1,"$68,200 - $201,000",Important notes
2-room Flexi,Blk 469B,Malay,#07:1,"$68,200 - $201,000",Important notes
