project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,4-room,Chinese,Blk 659,#02:1,1,"$269,000 - $519,400"
Important notes,4-room,Indian/ Other Races,Blk 659,#02:1,1,"$269,000 - $519,400"
Important notes,4-room,Malay,Blk 659,#02:1,1,"$269,000 - $519,400"
