flat_type,block,ethnicity,floor_data,price_range,project
4-room,Blk 659,Chinese,#02:1,"$269,000 - $519,400",Important notes
4-room,Blk 659,Indian/ Other Races,#02:1,"$269,000 - $519,400",Important notes
4-room,Blk 659,Malay,#02:1,"$269,000 - $519,400",Important notes
