project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,2-room Flexi,Chinese,"Blk 402A, Blk 402B, Blk 403B",#07:1; #10:1; #12:2; #24:1; #31:1; #40:2,8,"$111,700 - $273,500"
Important notes,2-room Flexi,Indian/ Other Races,"Blk 402A, Blk 402B, Blk 403B",#07:1; #10:1; #12:2; #24:1; #31:1; #40:2,8,"$111,700 - $273,500"
Important notes,2-room Flexi,Malay,"Blk 402A, Blk 402B, Blk 403B",#07:1; #10:1; #12:2; #24:1; #31:1; #40:2,8,"$111,700 - $273,500"
Important notes,4-room,Chinese,"Blk 402A, Blk 403B",#02:1; #12:1,2,"$839,700 - $898,500"
Important notes,4-room,Indian/ Other Races,"Blk 402A, Blk 403B",#02:1; #12:1,2,"$839,700 - $898,500"
Important notes,4-room,Malay,"Blk 402A, Blk 403B",#02:1; #12:1,2,"$839,700 - $898,500"
