project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,2-room Flexi,Chinese,Blk 701B,#14:1,1,"$59,300 - $106,400"
Important notes,2-room Flexi,Malay,Blk 701B,#14:1,1,"$59,300 - $106,400"
