flat_type,block,ethnicity,floor_data,price_range,project
2-room Flexi,Blk 701B,Chinese,#14:1,"$59,300 - $106,400",Important notes
2-room Flexi,Blk 701B,Malay,#14:1,"$59,300 - $106,400",Important notes
