project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,2-room Flexi,Chinese,Blk 650,#13:1,1,"$88,900 - $159,600"
Important notes,2-room Flexi,Indian/ Other Races,Blk 650,#13:1,1,"$88,900 - $159,600"
Important notes,2-room Flexi,Malay,Blk 650,#13:1,1,"$88,900 - $159,600"
