flat_type,block,ethnicity,floor_data,price_range,project
2-room Flexi,Blk 650,Chinese,#13:1,"$88,900 - $159,600",Important notes
2-room Flexi,Blk 650,Indian/ Other Races,#13:1,"$88,900 - $159,600",Important notes
2-room Flexi,Blk 650,Malay,#13:1,"$88,900 - $159,600",Important notes
