flat_type,block,ethnicity,floor_data,price_range,project
5-room,Blk 31,Indian/ Other Races,#03:1,"$711,000 - $831,000",Important notes
5-room,Blk 31,Malay,#03:1,"$711,000 - $831,000",Important notes
