flat_type,block,ethnicity,floor_data,price_range,project
2-room Flexi,Blk 213A,Chinese,#10:1; #14:1; #17:1,"$83,600 - $309,600",Important notes
2-room Flexi,Blk 215A,Chinese,#09:1; #11:1,"$83,600 - $309,600",Important notes
2-room Flexi,Blk 213A,Indian/ Other Races,#10:1; #14:1; #17:1,"$83,600 - $309,600",Important notes
2-room Flexi,Blk 215A,Indian/ Other Races,#09:1; #11:1,"$83,600 - $309,600",Important notes
2-room Flexi,Blk 213A,Malay,#10:1; #14:1; #17:1,"$83,600 - $309,600",Important notes
2-room Flexi,Blk 215A,Malay,#09:1; #11:1,"$83,600 - $309,600",Important notes
