project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,2-room Flexi,Chinese,Blk 109B,#09:1,1,"$75,100 - $218,400"
Important notes,2-room Flexi,Indian/ Other Races,Blk 109B,#09:1,1,"$75,100 - $218,400"
Important notes,2-room Flexi,Malay,Blk 109B,#09:1,1,"$75,100 - $218,400"
Important notes,4-room,Chinese,"Blk 104B, Blk 108A",#03:1; #05:1; #10:1,3,"$440,200 - $469,600"
Important notes,4-room,Indian/ Other Races,"Blk 104B, Blk 108A",#03:1; #05:1; #10:1,3,"$440,200 - $469,600"
Important notes,4-room,Malay,"Blk 104B, Blk 108A",#03:1; #05:1; #10:1,3,"$440,200 - $469,600"
Important notes,5-room,Chinese,Blk 109B,#07:1,1,"$536,600 - $657,700"
Important notes,5-room,Indian/ Other Races,Blk 109B,#07:1,1,"$536,600 - $657,700"
Important notes,5-room,Malay,Blk 109B,#07:1,1,"$536,600 - $657,700"
