project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,3-room,Chinese,Blk 21,#01:1,1,"$178,000 - $467,100"
Important notes,3-room,Indian/ Other Races,Blk 21,#01:1,1,"$178,000 - $467,100"
Important notes,3-room,Malay,Blk 21,#01:1,1,"$178,000 - $467,100"
