flat_type,block,ethnicity,floor_data,price_range,project
3-room,Blk 21,Chinese,#01:1,"$178,000 - $467,100",Important notes
3-room,Blk 21,Indian/ Other Races,#01:1,"$178,000 - $467,100",Important notes
3-room,Blk 21,Malay,#01:1,"$178,000 - $467,100",Important notes
