project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,2-room Flexi,Chinese,Blk 112B,#03:1,1,"$64,500 - $192,400"
Important notes,2-room Flexi,Indian/ Other Races,Blk 112B,#03:1,1,"$64,500 - $192,400"
Important notes,2-room Flexi,Malay,Blk 112B,#03:1,1,"$64,500 - $192,400"
Important notes,5-room,Chinese,"Blk 114A, Blk 114B",#05:1; #13:1,2,"$596,400 - $610,100"
Important notes,5-room,Indian/ Other Races,"Blk 114A, Blk 114B",#05:1; #13:1,2,"$596,400 - $610,100"
Important notes,5-room,Malay,"Blk 114A, Blk 114B",#05:1; #13:1,2,"$596,400 - $610,100"
