project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,2-room Flexi,Chinese,Blk 279A,#09:1,1,"$70,300 - $159,900"
Important notes,2-room Flexi,Indian/ Other Races,Blk 279A,#09:1,1,"$70,300 - $159,900"
Important notes,2-room Flexi,Malay,Blk 279A,#09:1,1,"$70,300 - $159,900"
