flat_type,block,ethnicity,floor_data,price_range,project
2-room Flexi,Blk 95B,Indian/ Other Races,#11:1,"$122,000 - $361,000",Important notes
2-room Flexi,Blk 95B,Malay,#11:1,"$122,000 - $361,000",Important notes
