project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,2-room Flexi,Chinese,"Blk 570B, Blk 572B",#04:1; #07:1; #15:1,3,"$66,600 - $128,600"
Important notes,2-room Flexi,Indian/ Other Races,"Blk 570B, Blk 572B",#04:1; #07:1; #15:1,3,"$66,600 - $128,600"
Important notes,2-room Flexi,Malay,Blk 572B,#04:1; #15:1,2,"$66,600 - $128,600"
