flat_type,block,ethnicity,floor_data,price_range,project
3-room,Blk 436A,Chinese,#07:1,"$218,000 - $378,000",Important notes
3-room,Blk 436A,Indian/ Other Races,#07:1,"$218,000 - $378,000",Important notes
3-room,Blk 436A,Malay,#07:1,"$218,000 - $378,000",Important notes
