flat_type,block,ethnicity,floor_data,price_range,project
Executive,Blk 237,Chinese,#04:1,,Important notes
Executive,Blk 237,Indian/ Other Races,#04:1,,Important notes
Executive,Blk 237,Malay,#04:1,,Important notes
