project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,3-room,Chinese,"Blk 4, Blk 6",#06:1; #14:1,2,"$298,000 - $328,000"
Important notes,3-room,Indian/ Other Races,"Blk 4, Blk 6",#06:1; #14:1,2,"$298,000 - $328,000"
Important notes,3-room,Malay,"Blk 4, Blk 6",#06:1; #14:1,2,"$298,000 - $328,000"
Important notes,4-room,Indian/ Other Races,Blk 2,#10:1,1,"$439,000 - $832,100"
Important notes,4-room,Malay,Blk 2,#10:1,1,"$439,000 - $832,100"
