flat_type,block,ethnicity,floor_data,price_range,project
4-room,Blk 175B,Chinese,#10:1,"$507,000 - $510,200",Important notes
4-room,Blk 176B,Chinese,#07:1,"$507,000 - $510,200",Important notes
4-room,Blk 175B,Indian/ Other Races,#10:1,"$507,000 - $510,200",Important notes
4-room,Blk 176B,Indian/ Other Races,#07:1,"$507,000 - $510,200",Important notes
4-room,Blk 175B,Malay,#10:1,"$507,000 - $510,200",Important notes
4-room,Blk 176B,Malay,#07:1,"$507,000 - $510,200",Important notes
