project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,2-room Flexi,Chinese,"Blk 172B, Blk 172C, Blk 173B, Blk 173C",#06:1; #07:1; #09:1; #11:1; #15:1,5,"$58,600 - $220,400"
Important notes,2-room Flexi,Indian/ Other Races,"Blk 172B, Blk 172C, Blk 173B, Blk 173C",#06:1; #07:1; #09:1; #11:1; #15:1,5,"$58,600 - $220,400"
Important notes,2-room Flexi,Malay,"Blk 172B, Blk 172C, Blk 173B, Blk 173C",#06:1; #07:1; #09:1; #11:1; #15:1,5,"$58,600 - $220,400"
Important notes,3-room,Chinese,Blk 172A,#17:1,1,"$353,000 - $401,400"
Important notes,3-room,Indian/ Other Races,Blk 172A,#17:1,1,"$353,000 - $401,400"
Important notes,3-room,Malay,Blk 172A,#17:1,1,"$353,000 - $401,400"
