flat_type,block,ethnicity,floor_data,price_range,project
2-room Flexi,Blk 628A,Chinese,#03:1,"$67,400 - $113,800",Important notes
2-room Flexi,Blk 628A,Indian/ Other Races,#03:1,"$67,400 - $113,800",Important notes
2-room Flexi,Blk 628A,Malay,#03:1,"$67,400 - $113,800",Important notes
