flat_type,block,ethnicity,floor_data,price_range,project
4-room,Blk 400A,Chinese,#05:1,"$349,000 - $631,800",Important notes
4-room,Blk 400A,Indian/ Other Races,#05:1,"$349,000 - $631,800",Important notes
