project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,3-room,Chinese,Blk 3,#05:1,1,"$173,000 - $638,600"
Important notes,3-room,Indian/ Other Races,Blk 3,#05:1,1,"$173,000 - $638,600"
Important notes,3-room,Malay,Blk 3,#05:1,1,"$173,000 - $638,600"
