project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,2-room Flexi,Chinese,"Blk 306C, Blk 307C, Blk 308C, Blk 309C",#04:1; #10:1; #11:1; #14:1,4,"$60,400 - $213,600"
Important notes,2-room Flexi,Indian/ Other Races,"Blk 306C, Blk 307C, Blk 308C, Blk 309C",#04:1; #10:1; #11:1; #14:1,4,"$60,400 - $213,600"
Important notes,2-room Flexi,Malay,"Blk 306C, Blk 307C, Blk 308C, Blk 309C",#04:1; #10:1; #11:1; #14:1,4,"$60,400 - $213,600"
Important notes,4-room,Chinese,Blk 309A,#13:1,1,"$389,100 - $525,600"
Important notes,4-room,Indian/ Other Races,Blk 309A,#13:1,1,"$389,100 - $525,600"
Important notes,4-room,Malay,Blk 309A,#13:1,1,"$389,100 - $525,600"
Important notes,5-room,Chinese,"Blk 306A, Blk 309B",#09:1; #11:1,2,"$599,600 - $603,600"
Important notes,5-room,Indian/ Other Races,"Blk 306A, Blk 309B",#09:1; #11:1,2,"$599,600 - $603,600"
Important notes,5-room,Malay,"Blk 306A, Blk 309B",#09:1; #11:1,2,"$599,600 - $603,600"
