flat_type,block,ethnicity,floor_data,price_range,project
3-room,Blk 853,Chinese,#11:1,"$278,000 - $449,800",Important notes
3-room,Blk 853,Indian/ Other Races,#11:1,"$278,000 - $449,800",Important notes
