project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,2-room Flexi,Chinese,"Blk 653B, Blk 654C",#02:1; #08:1,2,"$72,200 - $231,000"
Important notes,2-room Flexi,Indian/ Other Races,"Blk 653B, Blk 654C",#02:1; #08:1,2,"$72,200 - $231,000"
Important notes,2-room Flexi,Malay,"Blk 653B, Blk 654C",#02:1; #08:1,2,"$72,200 - $231,000"
Important notes,4-room,Chinese,Blk 656C,#11:1,1,"$394,000 - $519,100"
Important notes,4-room,Indian/ Other Races,Blk 656C,#11:1,1,"$394,000 - $519,100"
Important notes,4-room,Malay,Blk 656C,#11:1,1,"$394,000 - $519,100"
