project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,2-room Flexi,Chinese,Blk 141C,#06:1,1,"$104,600 - $180,600"
Important notes,2-room Flexi,Indian/ Other Races,Blk 141C,#06:1,1,"$104,600 - $180,600"
Important notes,2-room Flexi,Malay,Blk 141C,#06:1,1,"$104,600 - $180,600"
Important notes,4-room,Chinese,"Blk 141A, Blk 141B",#12:1; #16:1; #34:1,3,"$814,200 - $868,400"
Important notes,4-room,Indian/ Other Races,"Blk 141A, Blk 141B",#12:1; #16:1; #34:1,3,"$814,200 - $868,400"
Important notes,4-room,Malay,"Blk 141A, Blk 141B",#12:1; #16:1; #34:1,3,"$814,200 - $868,400"
