flat_type,block,ethnicity,floor_data,price_range,project
2-room Flexi,Blk 141C,Chinese,#06:1,"$104,600 - $180,600",Important notes
2-room Flexi,Blk 141C,Indian/ Other Races,#06:1,"$104,600 - $180,600",Important notes
2-room Flexi,Blk 141C,Malay,#06:1,"$104,600 - $180,600",Important notes
4-room,Blk 141A,Chinese,#34:1,"$814,200 - $868,400",Important notes
4-room,Blk 141B,Chinese,#12:1; #16:1,"$814,200 - $868,400",Important notes
4-room,Blk 141A,Indian/ Other Races,#34:1,"$814,200 - $868,400",Important notes
4-room,Blk 141B,Indian/ Other Races,#12:1; #16:1,"$814,200 - $868,400",Important notes
4-room,Blk 141A,Malay,#34:1,"$814,200 - $868,400",Important notes
4-room,Blk 141B,Malay,#12:1; #16:1,"$814,200 - $868,400",Important notes
