flat_type,block,ethnicity,floor_data,price_range,project
3-room,Blk 643,Chinese,#02:1,"$238,000 - $507,400",Important notes
3-room,Blk 643,Indian/ Other Races,#02:1,"$238,000 - $507,400",Important notes
3-room,Blk 643,Malay,#02:1,"$238,000 - $507,400",Important notes
