project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,2-room Flexi,Chinese,Blk 698A,#05:1,1,"$77,000 - $226,000"
Important notes,2-room Flexi,Indian/ Other Races,Blk 698A,#05:1,1,"$77,000 - $226,000"
Important notes,2-room Flexi,Malay,Blk 698A,#05:1,1,"$77,000 - $226,000"
