flat_type,block,ethnicity,floor_data,price_range,project
2-room Flexi,Blk 526A,Chinese,#04:1,"$50,100 - $174,600",Important notes
2-room Flexi,Blk 529B,Chinese,#07:1,"$50,100 - $174,600",Important notes
2-room Flexi,Blk 526A,Indian/ Other Races,#04:1,"$50,100 - $174,600",Important notes
2-room Flexi,Blk 529B,Indian/ Other Races,#07:1,"$50,100 - $174,600",Important notes
2-room Flexi,Blk 526A,Malay,#04:1,"$50,100 - $174,600",Important notes
2-room Flexi,Blk 529B,Malay,#07:1,"$50,100 - $174,600",Important notes
4-room,Blk 529B,Chinese,#13:1,"$326,900 - $429,000",Important notes
4-room,Blk 529B,Indian/ Other Races,#13:1,"$326,900 - $429,000",Important notes
4-room,Blk 529B,Malay,#13:1,"$326,900 - $429,000",Important notes
