project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,3-room,Indian/ Other Races,Blk 204A,#03:1,1,"$278,000 - $596,100"
Important notes,3-room,Malay,Blk 204A,#03:1,1,"$278,000 - $596,100"
Important notes,4-room,Chinese,"Blk 204A, Blk 204B, Blk 205A, Blk 205B",#04:1; #05:1; #11:1; #12:1; #14:1; #15:1; #16:1; #17:1; #18:1; #25:1; #27:1; #28:1; #29:1; #32:1; #34:1; #40:1,16,"$722,300 - $832,100"
Important notes,4-room,Indian/ Other Races,"Blk 204A, Blk 204B, Blk 205A, Blk 205B",#04:1; #05:1; #11:1; #12:1; #14:1; #15:1; #16:1; #17:1; #18:1; #25:1; #27:1; #28:1; #29:1; #32:1; #34:1; #40:1,16,"$722,300 - $832,100"
Important notes,4-room,Malay,"Blk 204A, Blk 204B, Blk 205A, Blk 205B",#04:1; #05:1; #11:1; #12:1; #14:1; #15:1; #16:1; #17:1; #18:1; #25:1; #27:1; #28:1; #29:1; #32:1; #34:1; #40:1,16,"$722,300 - $832,100"
Important notes,Community Care Apartment,Chinese,Blk 203A,#02:1; #03:1; #04:1; #05:1; #06:1; #08:1; #10:1; #11:1; #18:1; #19:1; #21:1,11,"$79,900 - $160,600"
Important notes,Community Care Apartment,Indian/ Other Races,Blk 203A,#02:1; #03:1; #04:1; #05:1; #06:1; #08:1; #10:1; #11:1; #18:1; #19:1; #21:1,11,"$79,900 - $160,600"
Important notes,Community Care Apartment,Malay,Blk 203A,#02:1; #03:1; #04:1; #05:1; #06:1; #08:1; #10:1; #11:1; #18:1; #19:1; #21:1,11,"$79,900 - $160,600"
