flat_type,block,ethnicity,floor_data,price_range,project
3-room,Blk 115,Chinese,#07:1,"$178,000 - $467,100",Important notes
3-room,Blk 115,Indian/ Other Races,#07:1,"$178,000 - $467,100",Important notes
3-room,Blk 115,Malay,#07:1,"$178,000 - $467,100",Important notes
