project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,4-room,Chinese,Blk 809B,#11:1,1,"$344,000 - $486,500"
Important notes,4-room,Indian/ Other Races,Blk 809B,#11:1,1,"$344,000 - $486,500"
Important notes,4-room,Malay,Blk 809B,#11:1,1,"$344,000 - $486,500"
