project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,2-room Flexi,Chinese,"Blk 117A, Blk 117B",#02:1; #08:1; #12:1; #18:1,4,"$80,900 - $297,900"
Important notes,2-room Flexi,Indian/ Other Races,"Blk 117A, Blk 117B",#02:1; #08:1; #12:1; #18:1,4,"$80,900 - $297,900"
Important notes,2-room Flexi,Malay,"Blk 117A, Blk 117B",#02:1; #08:1; #12:1; #18:1,4,"$80,900 - $297,900"
Important notes,4-room,Chinese,Blk 117A,#05:1; #09:1,2,"$584,700 - $608,800"
Important notes,4-room,Indian/ Other Races,Blk 117A,#05:1; #09:1,2,"$584,700 - $608,800"
Important notes,4-room,Malay,Blk 117A,#05:1; #09:1,2,"$584,700 - $608,800"
