flat_type,block,ethnicity,floor_data,price_range,project
5-room,Blk 20,Indian/ Other Races,#25:1,"$711,000 - $831,000",Important notes
5-room,Blk 20,Malay,#25:1,"$711,000 - $831,000",Important notes
