flat_type,block,ethnicity,floor_data,price_range,project
2-room Flexi,Blk 317B,Chinese,#14:1,"$52,300 - $121,600",Important notes
2-room Flexi,Blk 317C,Chinese,#10:1,"$52,300 - $121,600",Important notes
2-room Flexi,Blk 317B,Indian/ Other Races,#14:1,"$52,300 - $121,600",Important notes
2-room Flexi,Blk 317C,Indian/ Other Races,#10:1,"$52,300 - $121,600",Important notes
2-room Flexi,Blk 317B,Malay,#14:1,"$52,300 - $121,600",Important notes
2-room Flexi,Blk 317C,Malay,#10:1,"$52,300 - $121,600",Important notes
4-room,Blk 317C,Chinese,#02:1,"$326,900 - $429,000",Important notes
4-room,Blk 317C,Indian/ Other Races,#02:1,"$326,900 - $429,000",Important notes
4-room,Blk 317C,Malay,#02:1,"$326,900 - $429,000",Important notes
