project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,2-room Flexi,Chinese,"Blk 317B, Blk 317C",#10:1; #14:1,2,"$52,300 - $121,600"
Important notes,2-room Flexi,Indian/ Other Races,"Blk 317B, Blk 317C",#10:1; #14:1,2,"$52,300 - $121,600"
Important notes,2-room Flexi,Malay,"Blk 317B, Blk 317C",#10:1; #14:1,2,"$52,300 - $121,600"
Important notes,4-room,Chinese,Blk 317C,#02:1,1,"$326,900 - $429,000"
Important notes,4-room,Indian/ Other Races,Blk 317C,#02:1,1,"$326,900 - $429,000"
Important notes,4-room,Malay,Blk 317C,#02:1,1,"$326,900 - $429,000"
