project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,2-room Flexi,Chinese,Blk 339C,#05:1,1,"$65,300 - $117,300"
Important notes,2-room Flexi,Indian/ Other Races,Blk 339C,#05:1,1,"$65,300 - $117,300"
Important notes,2-room Flexi,Malay,Blk 339C,#05:1,1,"$65,300 - $117,300"
Important notes,3-room,Chinese,Blk 339D,#05:1,1,"$163,000 - $343,100"
Important notes,3-room,Indian/ Other Races,Blk 339D,#05:1,1,"$163,000 - $343,100"
Important notes,3-room,Malay,Blk 339D,#05:1,1,"$163,000 - $343,100"
